created,modified,id,title,description,creation_date,rating,type,movieId,genres
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5488e-0a6c-11ed-98c8-4129adfcc95f,"Pervert's Guide to Ideology, The ","A rich man flees to the north when he thinks he has killed another man. His dog runs away and is taken in by a reporter. The man's sister receives a letter and sets out to find her brother. She is accompanied by a would-be blackmailer. The dog comes to the rescue, and the brother discovers that he never killed the man.",2012-01-01,3.5,movie,100106,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be548b6-0a6c-11ed-98c8-4129adfcc95f,Sightseers ,The difficulty of establishing beauty and the futility of power.,2012-01-01,4.5,movie,100159,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be548de-0a6c-11ed-98c8-4129adfcc95f,Hansel & Gretel: Witch Hunters ,"Barbie(TM) is a cosmic princess who flies high on her hoverboard through a far-off universe with her adorable and devoted pet sidekick, Pupcorn. One day, everything changes when the twinkling stars start to dim and slow their dance in the sky. Barbie(TM) travels to a beautiful new planet to join a special rescue team on a mission to save the stars. Once there, she teams up with a group of talented new friends who work together to save the galaxy through exciting hoverboarding adventures. Barbie(TM) soon discovers that if she listens to her heart, and with the help of her friends, she might be the leader the whole universe has been waiting for!",2013-01-01,2.9,movie,100163,Action|Fantasy|Horror|IMAX
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54906-0a6c-11ed-98c8-4129adfcc95f,Jim Jefferies: Fully Functional (EPIX) , ,2012-01-01,4.5,movie,100194,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54924-0a6c-11ed-98c8-4129adfcc95f,Why Stop Now ,Lt. Gavin Skies of the Naboo Army must fight against the Trade Federation forces that have just invaded his home planet.,2012-01-01,1.5,movie,100226,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be5494c-0a6c-11ed-98c8-4129adfcc95f,Tabu ,"Lt. Commander Tuvok, chief officer of the USS Voyager, has started a force against the dangerous races of the Delta Quadrant. You play as a member of this Elite Force of Starfleet Security officers as you battle the Borg, Hirogen, Species 8472, and other races of the Delta Quadrant. Your arsenal includes weapons seen on Voyager, as well as new alien and prototypical Starfleet weapons.",2012-01-01,4,movie,100277,Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54974-0a6c-11ed-98c8-4129adfcc95f,Upside Down ,"These are the new voyages of the starship Enterprise. Picking up from where the original 5-year mission left-off, a new cast continues the adventures of this legendary crew: to boldly go where no human has ever gone before & to search for new life forms.",2012-01-01,3,movie,100302,Drama|Romance|Sci-Fi
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54992-0a6c-11ed-98c8-4129adfcc95f,"Liability, The ", ,2012-01-01,3,movie,100304,Action|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be549ba-0a6c-11ed-98c8-4129adfcc95f,Angst  , ,1983-01-01,3.5,movie,100306,Drama|Horror
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be549e2-0a6c-11ed-98c8-4129adfcc95f,Stand Up Guys ,Join the battle and play an important part in the Star Wars Galaxy. Lead the battle as you fight against the powerful empire in hope to regain freedom for the Galaxy.,2012-01-01,2.5,movie,100326,Comedy|Crime
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54a00-0a6c-11ed-98c8-4129adfcc95f,Side Effects , ,2013-01-01,3.9,movie,100383,Crime|Drama|Mystery|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54a28-0a6c-11ed-98c8-4129adfcc95f,Identity Thief ,"Join the adventures of a hopeless romantic, an aspiring actress, a salesman, a class clown, a ditsy flirt, a jealous boyfriend, a dream girl, an older sister, and a sarcastic boss. These colorful characters take a fun-filled look at life and love in this smash-hit, award-winning film.",2013-01-01,2.9,movie,100390,Comedy|Crime
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54a50-0a6c-11ed-98c8-4129adfcc95f,"ABCs of Death, The ",A TV movie based on Kinect Star Wars.,2012-01-01,3.5,movie,100397,Horror
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54a6e-0a6c-11ed-98c8-4129adfcc95f,Beautiful Creatures , ,2013-01-01,2,movie,100487,Drama|Fantasy|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54a96-0a6c-11ed-98c8-4129adfcc95f,"Good Day to Die Hard, A ", ,2013-01-01,2.1,movie,100498,Action|Crime|IMAX|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54abe-0a6c-11ed-98c8-4129adfcc95f,21 and Over , ,2013-01-01,3.6,movie,100507,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54adc-0a6c-11ed-98c8-4129adfcc95f,Safe Haven ,"Near the end of the Clone Wars, Darth Sidious has revealed himself and is ready to execute the last part of his plan to rule the galaxy. Sidious is ready for his new apprentice, Darth Vader, to step into action and kill the remaining Jedi. Vader, however, struggles to choose the dark side and save his wife or remain loyal to the Jedi order.",2013-01-01,4,movie,100527,Drama|Mystery|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54b04-0a6c-11ed-98c8-4129adfcc95f,Frozen Planet , ,2011-01-01,4.5,movie,100553,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54b2c-0a6c-11ed-98c8-4129adfcc95f,"Act of Killing, The ","In response to the greatest challenge that Starfleet Command has ever faced, the crew of the Starship Enterprise have been ordered to take their vessel into what has become the most dangerous area of the galaxy, the Klein sphere. Facing legions of rebel Federation Starships, and Klingon and Romulan Battle Cruisers, Captain James T. Kirk and the crew of the U.S.S. Enterprise must quell the rebellion and restore peace to the galaxy.",2012-01-01,5,movie,100556,Documentary
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54b4a-0a6c-11ed-98c8-4129adfcc95f,Universal Soldier: Day of Reckoning , ,2012-01-01,4,movie,100579,Action|Sci-Fi|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54b72-0a6c-11ed-98c8-4129adfcc95f,Escape from Planet Earth ,"Sixteen of the baddest Bad Girls return to compete against each other for a chance to win 100,000 dollars.",2013-01-01,4,movie,100611,Adventure|Animation|Comedy|Sci-Fi
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54b9a-0a6c-11ed-98c8-4129adfcc95f,Before Midnight ,A woman gets caught up in an international diamond heist which pushes her close to a spy who is trying to save the world.,2013-01-01,3.5,movie,100714,Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54bc2-0a6c-11ed-98c8-4129adfcc95f,Snitch ,"A young boy and his Grandfather use their imagination to take us back to a galaxy far, far away.",2013-01-01,3.5,movie,100737,Action|Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54be0-0a6c-11ed-98c8-4129adfcc95f,Dark Skies ,"In this Flemish variation on the Pop idol format, would-be pop stars from the public at large are selected by progressive elimination while receiving general artist coaching and various specialist classes from showbiz professionals. The winner of the 'Academy' is to be launched for real, a shot at 'stardom'.",2013-01-01,3,movie,100810,Horror|Sci-Fi|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54c08-0a6c-11ed-98c8-4129adfcc95f,Oh Boy (A Coffee in Berlin) , ,2012-01-01,3.5,movie,100843,Comedy|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54c30-0a6c-11ed-98c8-4129adfcc95f,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) , ,2013-01-01,4.8,movie,100882,Adventure|Comedy|Fantasy|IMAX|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54c58-0a6c-11ed-98c8-4129adfcc95f,Maniac Cop 2 ,"Inspired by the hit British TV series, this satire centers on the struggling rock band ""Slip Dog"" and their search for fame.",1990-01-01,5,movie,100906,Action|Horror|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54c76-0a6c-11ed-98c8-4129adfcc95f,Jack the Giant Slayer ,"Once, he was on top of the world as a popular child actor on TV. Now, he's Hollywood's punchline about everything wrong with people who were famous as children. All Dickie Roberts wants to do is find that one gig that will restore his honor and everyone's love of him, so after learning that Rob Reiner's making an ambitious new movie destined to sweep the Oscars, Dickie's first in line to audition. He walks out having learned he certainly looks the part but can't act it... yet, owing to his very unusual childhood. To research the role, Dickie embarks on a bizarre scheme to live with a suburban family to see how the average American child lives, having them put him up as their ""son"". But once his gloves are off, Dickie discovers how great it is to be part of a true family, and whether he gets the part or not, his attempt at method acting will certainly change his life forever.",2013-01-01,2.2,movie,101025,Adventure|Fantasy|IMAX
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54c9e-0a6c-11ed-98c8-4129adfcc95f,Wadjda ,"A tribute to Star Trek on its 25th anniversary. This film tells the story of how the series (original and Next Generation) and the first six movies came about. Includes plenty of behind-the-scenes looks, clips from the series and movies, bloopers, and interviews with creator Gene Roddenberry, cast members, and NASA officials.",2012-01-01,2.5,movie,101070,Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54cc6-0a6c-11ed-98c8-4129adfcc95f,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) ", ,2010-01-01,2.5,movie,101072,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54ce4-0a6c-11ed-98c8-4129adfcc95f,"Legend of Sleepy Hollow, The ","The ""Teen Star Academy"" is an incredible school for all Teenagers who love Music, Dance and Fashion. Each year the selected students will be lead and taught by the extremely talented and very friendly teachers (John Savage, Blanca Blanco, Adriana Volpe, Youma Diakite..), who will improve their students' skills, in order to prepare them for the ""Final Challenge"" of the year. At the same time, different stories of friendship, competition and strong emotions of the present and the past, interlace inside and outside the Academy, especially at the ""Zelo's Beach"" run by the hilarious Nathan (Bret Roberts) with the help of the crazy assistant Jonathan Bagoro. And there's more... Among the singing and dancing, new stories will begin; others won't continue, and some others will begin again. Everything set in the beautiful surroundings of the French Riviera.",1949-01-01,2,movie,101074,Animation|Comedy|Horror|Musical
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54d0c-0a6c-11ed-98c8-4129adfcc95f,G.I. Joe: Retaliation ,"""Dottore"" Joe Moretti travels round Sicily doing screen tests for the big Roman studios. He's a conman and takes money or favours for his efforts. Beata, a young illiterate convent girl desperately wants to change her life and falls for him, belatedly he realises his feelings for her. Their love affair is doomed when he's arrested.",2013-01-01,3,movie,101076,Action|Adventure|IMAX|Sci-Fi|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54d34-0a6c-11ed-98c8-4129adfcc95f,Stoker ,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares for battle with the First Order.",2013-01-01,3.8,movie,101088,Drama|Mystery|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54d52-0a6c-11ed-98c8-4129adfcc95f,Oz the Great and Powerful ,This is the love story between gifted singer-songwriter Woo-Joo and the angel of death Byul.,2013-01-01,3.1,movie,101112,Action|Adventure|Fantasy|IMAX
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54d7a-0a6c-11ed-98c8-4129adfcc95f,"Croods, The ", ,2013-01-01,3.8,movie,101142,Adventure|Animation|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54da2-0a6c-11ed-98c8-4129adfcc95f,"Incredible Burt Wonderstone, The ",Syndicated series featuring wrestling matches as promoted by the American Wrestling Association (AWA).,2013-01-01,2.8,movie,101283,Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54dc0-0a6c-11ed-98c8-4129adfcc95f,"Call, The ",You play a young freighter pilot who eventually must join the rebellion against the Empire.,2013-01-01,1.5,movie,101360,Drama|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54de8-0a6c-11ed-98c8-4129adfcc95f,Olympus Has Fallen ,Comedy adventure based on a Jules Verne novel about the ups and downs of jewel thieves in the wilds of Africa circa 1900. George Segal is the appealing hero-heel and Ursula Andress is visually stunning as the lady in the proceedings. Orson Welles has a small role.,2013-01-01,2.9,movie,101362,Action|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54e10-0a6c-11ed-98c8-4129adfcc95f,"First Time, The ","""We saw His star in the east and we have come to worship Him"" (Matthew 2:2) The biblical report in the Gospel of Matthew tells a story of wise men reporting to Herod about a ""King"" born ...",2012-01-01,1.5,movie,101415,Comedy|Drama|Romance
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54e2e-0a6c-11ed-98c8-4129adfcc95f,Mezzo Forte ,"""Frat Star"" explores the alluring, superficial, manipulative, and dark world of Ivy League fraternity culture. An insecure, poor, and broken-hearted Nick enters freshman year with no interest in fraternities. This all changes when his old money roommate Billy convinces him to pledge.",1998-01-01,3,movie,101423,Action|Animation|Comedy
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54e56-0a6c-11ed-98c8-4129adfcc95f,"Place Beyond the Pines, The ","Ten years before Kirk, Spock, and the Enterprise, the USS Discovery discovers new worlds and lifeforms as one Starfleet officer learns to understand all things alien.",2012-01-01,3.5,movie,101525,Crime|Drama
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54e7e-0a6c-11ed-98c8-4129adfcc95f,"Brass Teapot, The ","After the battle on Endor, the Rebels are retold the story of Episode I and Episode II through the vantage point of C-3PO. A shadowy figure is also listening and steals a ship. ....and R2-D2. C-3PO and Admiral Ackbar set out to rescue R2.",2012-01-01,2,movie,101529,Comedy|Fantasy|Thriller
2022-07-23 12:46:43.351828+00,2022-07-23 12:46:43.352177+00,5be54e9c-0a6c-11ed-98c8-4129adfcc95f,Phil Spector ,"Kenshiro must stop two martial arts masters who are brothers, Toki and Raul, from destroying each other.",2013-01-01,2,movie,101531,Drama
